text,label,label_text
TA Page SetUps: Slack $WORK: Dip-buying post-earnings could be an early read into a possible supply/demand shift-- https://t.co/v6W481eUIm,2,neutral
Taking A Look At OHB SE's (ETR:OHB) ROE,2,neutral
"Taxable FI, equity funds attract most inflows last week: Refinitiv Lipper",2,neutral
"Tesla's surge inspires fans to buy, skeptics to dig in, drives fear of missing out - Reuters",2,neutral
The 5 Best Finance Stocks of the Decade,2,neutral
The 5 Best Tech Stocks of the Decade,2,neutral
The Best Dividend Stocks Smart Investors Can Buy Right Now - Seeking Alpha,2,neutral
"The shoe fits, but can $FL stay that way https://t.co/tStUp4wtuM",2,neutral
These Hedge Funds Snapped Up AVX Corporation (AVX) Before Q4 Rally,2,neutral
These Were the 5 Best Solar Stocks of 2019,2,neutral
Third times the charm? $HPQ $XRX https://t.co/7qnFpf7Taj,2,neutral
"This Invisible Tech Stock Threatens Amazon with 800,000+ Online Stores",2,neutral
This Ultra-High-Yield Stock's Numbers Are Better Than They Look,2,neutral
Thomson Resources : Becoming a substantial holder #ThomsonResources #Stock #MarketScreener https://t.co/wbm8bQsVNp https://t.co/HdE0V6lSnl,2,neutral
Three Black Friday Dividend ETF Deals. Keep reading: https://t.co/m4ZCFgZ3WV #stockmarket #markets #investing,2,neutral
took $PANW #4,2,neutral
took $PLAY #4,2,neutral
Took some $SLS for tomorrow,2,neutral
Top and Flop ETFs of Last Week,2,neutral
Top Insider Buys Highlight for the Week of Dec. 13,2,neutral
Top stock picks for 2020: The best of the biggest https://t.co/QDI9PQJdzo,2,neutral
Transenterix Inc (TRXC): Are Hedge Funds Right About This Stock?,2,neutral
US$51.00 - That's What Analysts Think Grubhub Inc. Is Worth After These Results,2,neutral
Value Investor Bill Miller’s New Stock Picks,2,neutral
"VIDEO☞ https://t.co/sqsajlr4gl Stock Market Analysis 11/22/19
$SPY $QQQ $IWM $XLF $SMH $IBB $AAPL $C $BAC #AVWAP",2,neutral
Waitr Holdings Inc. (WTRH) Is Burning These Hedge Funds,2,neutral
Wall Street's 7 Highest-Rated Stocks to Buy,2,neutral
WBK,2,neutral
We're A Little Worried About Graphite One's (CVE:GPH) Cash Burn Rate,2,neutral
"Were Hedge Funds Right About Piling Into PlayAGS, Inc. (AGS)?",2,neutral
We're Keeping An Eye On Entera Bio's (NASDAQ:ENTX) Cash Burn Rate,2,neutral
We're Keeping An Eye On MOGU's (NYSE:MOGU) Cash Burn Rate,2,neutral
We're Keeping An Eye On Riot Blockchain's (NASDAQ:RIOT) Cash Burn Rate,2,neutral
We're Keeping An Eye On Sangamo Therapeutics's (NASDAQ:SGMO) Cash Burn Rate,2,neutral
We're Not Worried About MediciNova's (NASDAQ:MNOV) Cash Burn,2,neutral
What a day. $SPY $ANET $SAGE $TCCO https://t.co/0fdjJRmy2S,2,neutral
"What Can We Make Of Lithia Motors, Inc.’s (NYSE:LAD) High Return On Capital?",2,neutral
"What Can We Make Of Paychex, Inc.’s (NASDAQ:PAYX) High Return On Capital?",2,neutral
"What Does Crown Holdings, Inc.'s (NYSE:CCK) P/E Ratio Tell You?",2,neutral
"What Does MAXIMUS, Inc.'s (NYSE:MMS) Share Price Indicate?",2,neutral
What Does Minth Group Limited's (HKG:425) Share Price Indicate?,2,neutral
What Does New Jersey Resources Corporation's (NYSE:NJR) P/E Ratio Tell You?,2,neutral
What Is Evoqua Water Technologies Corp.'s (NYSE:AQUA) Share Price Doing?,2,neutral
What Is Investors Real Estate Trust's (NYSE:IRET) Share Price Doing?,2,neutral
"What Kind Of Investor Owns Most Of Cleveland BioLabs, Inc. (NASDAQ:CBLI)?",2,neutral
What Kind Of Investor Owns Most Of North American Construction Group Ltd. (TSE:NOA)?,2,neutral
"What Kind Of Investor Owns Most Of Ritter Pharmaceuticals, Inc. (NASDAQ:RTTR)?",2,neutral
What Kind Of Share Price Volatility Should You Expect For Dundee Precious Metals Inc. (TSE:DPM)?,2,neutral
What Kind Of Share Price Volatility Should You Expect For The Macerich Company (NYSE:MAC)?,2,neutral
What Kind Of Shareholder Appears On The Autolus Therapeutics plc's (NASDAQ:AUTL) Shareholder Register?,2,neutral
"What Kind Of Shareholder Appears On The Daktronics, Inc.'s (NASDAQ:DAKT) Shareholder Register?",2,neutral
"What Kind Of Shareholder Appears On The Evoke Pharma, Inc.'s (NASDAQ:EVOK) Shareholder Register?",2,neutral
"What Kind Of Shareholder Owns Most Akari Therapeutics, Plc (NASDAQ:AKTX) Stock?",2,neutral
"What Kind Of Shareholder Owns Most CTT - Correios De Portugal, S.A. (ELI:CTT) Stock?",2,neutral
What Kind Of Shareholder Owns Most IGG Inc (HKG:799) Stock?,2,neutral
"What Kind Of Shareholder Owns Most SAExploration Holdings, Inc. (NASDAQ:SAEX) Stock?",2,neutral
What Kind Of Shareholders Own Aben Resources Ltd. (CVE:ABN)?,2,neutral
What Kind Of Shareholders Own Freehold Royalties Ltd. (TSE:FRU)?,2,neutral
"What Kind Of Shareholders Own Newater Technology, Inc. (NASDAQ:NEWA)?",2,neutral
What Kind Of Shareholders Own PEDEVCO Corp. (NYSEMKT:PED)?,2,neutral
What Kind Of Shareholders Own Public Joint Stock Company Gazprom (MCX:GAZP)?,2,neutral
What Percentage Of Brown-Forman Corporation (NYSE:BF.B) Shares Do Insiders Own?,2,neutral
What Percentage Of CruzSur Energy Corp. (CVE:CZR) Shares Do Insiders Own?,2,neutral
What Type Of Shareholder Owns Real Matters Inc.'s (TSE:REAL)?,2,neutral
"What You Must Know About Applied Optoelectronics, Inc.'s (NASDAQ:AAOI) Beta Value",2,neutral
What You Must Know About Preferred Bank's (NASDAQ:PFBC) Beta Value,2,neutral
"When Should You Buy Lincoln Electric Holdings, Inc. (NASDAQ:LECO)?",2,neutral
When Should You Buy Packaging Corporation of America (NYSE:PKG)?,2,neutral
When Will Amarin Stock Sell-Off Be Over?,2,neutral
Where will the Dow go from here?,2,neutral
Which Athleisure Stock Is the Best Buy Today?,2,neutral
Which Tech Mutual Fund to Buy: FWRLX or KTCAX?,2,neutral
Why 4 Coveted REITs May Be Among the Safest 2020 Income Vehicles,2,neutral
Why Walgreens Could Be Valued At $71/Share In A Leveraged Buyout,2,neutral
Will 3M Raise Its Dividend in 2020?,2,neutral
Will Adobe Continue Top Line Growth In FY 2020?,2,neutral
Will Caterpillar Raise Its Dividend in 2020?,2,neutral
Will Five Below Continue to Be Volatile in 2020?,2,neutral
Will Gamida Cell (NASDAQ:GMDA) Spend Its Cash Wisely?,2,neutral
Will Home Depot Raise Its Dividend in 2020?,2,neutral
Will Lowe's Raise Its Dividend in 2020?,2,neutral
Will Medicines Co Be the Next Target of Novartis?,2,neutral
Will Salesforce.com’s Volatility Continue into Next Year?,2,neutral
"Winnebago Industries, Inc. (WGO): Are Hedge Funds Right About This Stock?",2,neutral
"With EPS Growth And More, Gencor Industries (NASDAQ:GENC) Is Interesting",2,neutral
Would Games Workshop Group PLC (LON:GAW) Be Valuable To Income Investors?,2,neutral
$ADMP - Adamis Pharma -61% on FDA's Zimhi rejection https://t.co/JgCdMtpiZO,0,bearish
"$AMRH (-8.7% pre) AMERI Holdings (AMRH) Announces 1-for-25 Reverse Stock Split to Regain Nasdaq Compliance

https://t.co/XP3DTVbbMM",0,bearish
"$ASLN $KZIA $XXII - KL, CBAY among premarket losers https://t.co/ITIV0JhjBM",0,bearish
$AYTU (-1.3% pre) Aytu BioScience Receives $23.0 Million from Warrant Exercises - SI https://t.co/i7KwoMuVvr,0,bearish
$BXC (-3.5% pre) Form S-3 BlueLinx Holdings Inc. https://t.co/3hpRHqTF4a,0,bearish
$CBAY (-76.9% pre) CymaBay Therapeutics Halts Clinical Development of Seladelpar - GN https://t.co/GZdaOP9sfB,0,bearish
$CTSO (-18.9% pre) Cytosorbents (CTSO) temporarily pauses enrollment of its REFRESH 2-AKI study at the recommendati… https://t.co/3AacitcwiA,0,bearish
$DIS - Disney -1.5% as Wells moves to side on parks worries https://t.co/KpVmXMYUHb,0,bearish
$EDU - New Oriental -4% after rival discloses employee wrongdoing https://t.co/KWUtDIdiBI,0,bearish
$FL - Foot Locker -5% after Telsey warning https://t.co/Zy2fcVSr5c,0,bearish
$GME - GameStop -15% as sales evaporate https://t.co/vY8yNu0ddk,0,bearish
"$HD is down 10% to $213 a share since Nov. 18, just before the company beat expectations on third-quarter earnings… https://t.co/jSqHG82RCz",0,bearish
$IIVI - II-VI -7.8% after downside Q3 outlook https://t.co/JI8htQY7Y3,0,bearish
"$IQ $BIDU - IQIYI -4% after short calls, report https://t.co/DJfC40Fgwz",0,bearish
$KFY - Korn Ferry -2.4% on weak margins https://t.co/DW3Z3lK3PM,0,bearish
"$KL (-10.8% pre) Kirkland Lake Gold (KL) to Acquire Detour Gold (DRGDF) in Stock Deal Valued at C$4.9 Billion - SI

https://t.co/c0Lo8LtbaY",0,bearish
$MELI - MercadoLibre slips after margin miss https://t.co/1lZIGxchpa,0,bearish
$MIME - Mimecast -7.6% after downside Q4 EBITDA forecast https://t.co/8G2xiPDACC,0,bearish
$MRLN - Marlin Business Services -3.3% post Q4 results https://t.co/bS3t6QMQYJ,0,bearish
"$MYO $YTEN - BHVN, JE among premarket losers https://t.co/a4N8cG2Jq6",0,bearish
"$NFLX (-0.7% pre) Wells Fargo Downgrades Netflix (NFLX) to Underperform on Free Cash Flow Concerns, Still Sees Acqu… https://t.co/D9EZor24lS",0,bearish
"$ONCS $CODX $EURN - CIM, EURN among premarke losers https://t.co/vZ1VLfePly",0,bearish
"$QD (+1.8% pre) Qudian Inc. Announces Cancellation of 26,169,241 ADSs Purchased Under Share Repurchase Program, Rep… https://t.co/OgviZEQIos",0,bearish
$QTT - Qutoutiao slides after short-seller report https://t.co/x2eEzFyy2Y,0,bearish
$RCKT - Rocket Pharma down 5% after hours on equity offering https://t.co/sh8CK8vyUS,0,bearish
$RNG - RingCentral: 40%+ Downside Due To Covid 19 Market Share Losses. https://t.co/X0hJzUMTD8 #stockmarket #finance #economy,0,bearish
$ROAD - Construction Partners slips 19% post Q4 results miss; provides FY20 outlook https://t.co/00R6LD8U3K,0,bearish
$SAEX (-9.8% pre) SAExploration Announces Receipt of Nasdaq Non-Compliance Letter - SI https://t.co/6o6zRnnfsf,0,bearish
$SAVE $AAL $UAL - Airline stocks bid down on traffic concerns https://t.co/5qWAKlU1Na,0,bearish
$SCANX: Large cap notable movers of interest -- BioNTech (BNTX) pulls back on above average volume https://t.co/iw2wzBPwnu,0,bearish
$SEAC (-20.1% pre) SeaChange International Reports Fourth Quarter and Fiscal Year 2020 Financial Results - Accesswi… https://t.co/ZvnpKTeTnm,0,bearish
$SHEN $SHEN $TMUS - Shentel falls after updating on T-Mobile affiliate talks https://t.co/QRzbYGeN4x,0,bearish
$TAL - TAL Education -23% after fraud disclosure https://t.co/rj4urxOYLD,0,bearish
"$UBER (-4.2% pre) Uber Loses London License Over Concerns for Rider Safety - BBG

https://t.co/zWmQdMXTcr",0,bearish
$VRNS - Varonis -6% on wider-than-expected loss forecast https://t.co/bI9ePk3ikY,0,bearish
$WBK - Westpac falls again as heat intensifies https://t.co/UdNrWGewdF,0,bearish
$WWE - WWE -3.1% amid two-notch cut at Wells Fargo https://t.co/bXmi4CknQL,0,bearish
$XERS - Xeris Pharma launches equity offering; shares down 3% after hours https://t.co/CyNLP2rS7J,0,bearish
$ZM (-2.0% pre) Taiwan is taking cybersecurity seriously by banning the use of Zoom in government - Quartz https://t.co/zK7kcySMev,0,bearish
$ZOM - Zomedica readies equity offering; shares down 12% after hours https://t.co/NUoOoRsvkA,0,bearish
Abiomed down 9% on study questioning value of impella heart pump,0,bearish
"ACB, MYGN among premarket losers",0,bearish
Achieve Life Sciences down 34% after pricing equity offering,0,bearish
Adamas down 40% as investors react to Gocovri effect in MS study,0,bearish
Adamas Pharma plunges after mixed results in MS trial,0,bearish
ADMA Biologics down 9% premarket after pricing equity offering,0,bearish
"AGCO -4.2% on Q4 miss, soft guidance",0,bearish
Amarin down 6% after Vascepa-stoked run-up; lack of effect in plaque study,0,bearish
Amarin slips 3% on bearish coverage,0,bearish
Anixa Bio down 16% on extended timeline for CAR T candidate,0,bearish
Apparel stocks tumble after a pair of disappointing earnings https://t.co/qAD1ECHinA @business https://t.co/WuwTQCOCOL,0,bearish
"AQST, PHR among premarket losers",0,bearish
Arbutus bails on AB-452; shares down 15% premarket,0,bearish
Assembly Bio down 6% premarket on pricing public offering,0,bearish
Athenex shares fall 19% in morning trading,0,bearish
ATyr Pharma down 4% premarket after pricing equity offering,0,bearish
"Aurora Cannabis extends premarket losses, now down 5%",0,bearish
Aurora Cannabis Sinks on Bad News Dump Analysts Fear Won’t End,0,bearish
Aurora Cannabis stock slides 16% premarket,0,bearish
"Aurora Cannabis’s stock in decline; CEO is out, cost cuts announced",0,bearish
Autoliv -2% after setting new targets,0,bearish
Aytu Bio's FQ1 miss-stoked selloff continues; shares down 17% premarket,0,bearish
"BDX, GLOP among premarket losers",0,bearish
Bear Signal Calls BIG Stock’s Rally Reversal,0,bearish
Biohaven Stock Slides More Than 8% on Drug Trial Failure,0,bearish
"Bitcoin sinks to lowest level since May, falling $3,000 in a month as China accelerates crackdown https://t.co/l03Dq6aRu5",0,bearish
Bitcoin slides to six-month low as China warns of risks https://t.co/b6HuCtpHBd,0,bearish
"Bitcoin: A Drop Below $8,000 Opens the Doors Toward $5,000",0,bearish
Boeing’s stock hit by NTSB recommendation of ‘more robust’ 737-700 redesign,0,bearish
Boeing’s stock is headed for its 12th decline in the past 14 sessions,0,bearish
Boeing's stock dives after NTSB recommends 'more robust redesign' of 737-700s,0,bearish
Brink's down on earnings miss,0,bearish
Canada Goose -10% after hacking guidance due to coronavirus,0,bearish
"Canada Goose Cuts Forecast on Coronavirus Impact, Shares Plunge",0,bearish
Canada Goose Drops After Cutting Forecast on Drag From Virus,0,bearish
Canada Goose shares slump on warning over virus impact,0,bearish
Canada Goose's stock tumbles 14% toward a 2-yr. year premarket after Q3 results,0,bearish
Canada Goose's stock tumbles after revenue outlook slashed as coronavirus has 'material negative impact',0,bearish
"Casper Sleep shares slide 13% on second day of trading, falling below $12 IPO issue price",0,bearish
"Casper Sleep shares slide 5% to trade at $10.46, below $12 IPO price",0,bearish
"Casper Sleep stock down 12% on second day of trading, falls below IPO issue price",0,bearish
Casper Sleep stock languishes below IPO issue price after falling 5%,0,bearish
Chesapeake Energy's stock drops toward 25-year closing low as oil pulls back,0,bearish
China's 21Vianet Group -3.4% on Q3 report,0,bearish
China's Pinduoduo posts bigger loss as costs surge; shares tumble,0,bearish
Ciena -2.5% after earnings miss,0,bearish
Collegium launches convertible debt offering; shares down 10%,0,bearish
"Comparable sales missed estimates at Home Depot, shares down 4.6% premarket",0,bearish
Corbus Pharma down 13% premarket after pricing equity offering,0,bearish
Costco shares fall 1.9% as analysts view latest quarter as good but not stellar,0,bearish
Credit Suisse shares slump after Thiam's resignation,0,bearish
CRISPR Therapeutics down 4% premarket on initial CTX001 data,0,bearish
CRISPR Therapeutics down 5% after hours on equity offering,0,bearish
CymaBat halts trial of seladelpar; shares dip 4%,0,bearish
CymaBay shares fall 77% on halted trial,0,bearish
CymaBay Therapeutics shares down 77% premarket after resuming trade following halt,0,bearish
Digital Turbine -5% after Q3 revenue miss,0,bearish
DMCI continues slide as government cancels extension of water concession deals - BusinessWorld Online,0,bearish
Evolent down 6% on loss of key contract in NY,0,bearish
"Exxon, Chevron results augur tough year ahead, shares drop 3% #economy #MarketScreener https://t.co/sABok0wweo https://t.co/BYDIfnQivg",0,bearish
"Ford Stock Hit by CEO, China and Lack of Product",0,bearish
Funko Stock Decimated Ahead of Massive Earnings Miss,0,bearish
"Funko stock plummets 39%, shares downgraded after holiday season weakness",0,bearish
Funko's stock plunges 39% premarket toward near 2-yr. low after Q4 warning late Wednesday,0,bearish
GAMESTOP TUMBLES 15% AFTER MISSING 3Q COMP SALES ESTIMATE,0,bearish
Glu Mobile Inc. (GLUU) Sinks -2.71% Today: Breaking Down The Root Causes - Find News,0,bearish
Gorman-Rupp slips 6% post Q4 results miss,0,bearish
GrubHub stock falls after D.A. Davidson turns bearish,0,bearish
Hanesbrands -2% after rare bear call,0,bearish
Hanesbrands trickles lower after operating profit miss,0,bearish
Hargreaves top investor sells shares at discount; stock drops,0,bearish
Hertz and Avis slide after Lyft announces car rental service,0,bearish
"Home Depot cuts 2019 forecast after sales miss, shares drop",0,bearish
Home Depot Falls Sharply After Release of 3rd-Quarter Results,0,bearish
"Home Depot sales miss, shares plunge",0,bearish
Home Depot's stock selloff a 78-point drag on the Dow,0,bearish
"HP down 5% after Xerox bid rejection, counter offer hints",0,bearish
Intelsat -17.5% as Pai calls for public C-band auction,0,bearish
InVivo launches equity offering; shares down 17%,0,bearish
Kellogg -6% after profit outlook disappoints,0,bearish
Kellogg stock falls after weak guidance,0,bearish
Kellogg's stock falls 3.5% premarket after Q4 results,0,bearish
Kohl's cuts annual profit forecast after disappointing results; shares slump,0,bearish
Kohl's shares slide 10.5% in premarket trade,0,bearish
"Kohl's shares tank on earnings miss, retailer cuts fiscal 2019 earnings outlook",0,bearish
Kohl's warning sends J.C. Penney and Dillard's lower,0,bearish
"La Jolla shares fall on CEO departure, clinical trial results",0,bearish
LogicBio -26% as FDA puts hold on LB-001,0,bearish
Lowe's stock falls 2.0% premarket in wake of Home Depot's disappointing Q3 report,0,bearish
Luckin Coffee stock sinks after anonymous report alleges fraud https://t.co/elHwFb5IXA,0,bearish
Luminex Q4 cash flow up 24%; shares slip 1% after hours of soft Q1 outlook,0,bearish
Macy’s Slumps as Website Hack Adds to Department-Store Malaise,0,bearish
Macy's -6% as hard hats come out for earnings,0,bearish
Macy's stock down 3.8% premarket,0,bearish
Marvell stock falls after Cowen double downgrade,0,bearish
MAXIMUS -2.9% post Q4 results,0,bearish
MGM Growth falls 1.1% after starting share offering,0,bearish
"Microsoft : Zoom shares slip over security concerns, rising competition #Microsoft #Stock #MarketScreener… https://t.co/NPFlQNuvrh",0,bearish
MiRagen down 24% after pricing equity offering,0,bearish
OncoSec Medical down 13% despite positive TOVA data in TNBC,0,bearish
"PDD, URBN among premarket losers",0,bearish
"Peloton stock plummets after the company reports widening loss, slowing revenue",0,bearish
Penn National Gaming -4% after earnings,0,bearish
"Perspecta -18% after Navy contract loss, downgrade",0,bearish
Pinduoduo stock sinks on heavy volume after earnings,0,bearish
Pinduoduo's stock plunges 23% premarket on heavy volume after Q3 results,0,bearish
Popular Irish ETF skids lower after Sinn Fein election win,0,bearish
Qualcomm Shares Dip Even After Q1 Earnings Beat Over China Coronavirus Outlook,0,bearish
Qudian sinks 5.3% after year guidance revenue shrinks,0,bearish
Rapt Therapeutics down 9% premarket after pricing equity offering,0,bearish
Royal Mail shares slump on lowered mail volume guidance,0,bearish
Salarius Pharma down 53% premarket after pricing equity offering,0,bearish
Satellite stock Intelsat drops 40% after FCC 5G decision,0,bearish
SciPlay -7.6% after two-notch downgrade,0,bearish
Shares of mattress company Casper fall below IPO price in Day 2 on NYSE,0,bearish
Silvercorp -20% as quarterly silver sales volumes remain flat,0,bearish
"Simply Good Foods trades lower despite strong Q2 upside as virus concerns      
linger (SMPL) https://t.co/sJA3yEsiVc $SMPL",0,bearish
Sinclair Broadcast -1.9% as Stephens cuts target,0,bearish
Some Nucor (NYSE:NUE) Shareholders Are Down 11%,0,bearish
"Stock Market Update: Macy's shares slide on retail weakness, potential credit card breach",0,bearish
Tesla Inc. slumped in pre-market trading after the electric carmaker’s newly unveiled pickup truck elicited mixed r… https://t.co/KDcJiSWCOp,0,bearish
Tesla shares dropped after a botched unveiling of its long-awaited Cybertruck. A demonstration of the truck's suppo… https://t.co/8fo3jp9Dam,0,bearish
Tesla shares plummet as it plans delay to Model 3 deliveries in China due to coronavirus. https://t.co/q6OYKcdQ5Z https://t.co/aij4iYf04h,0,bearish
Tesla’s stock-market skid continues with 4% decline at opening bell Thursday,0,bearish
"Tesla's stock fall premarket; RBC reiterates bearish view, but warns not to short",0,bearish
"Tesla's stock falls 2.1% premarket, after tumbling 17.2% on Wednesday",0,bearish
The Stars Group falls after share offering,0,bearish
Theravance readies $150M stock offering; shares down 5% after hours,0,bearish
TJX's stock falls 1.3% premarket ahead of Q3 results,0,bearish
T-Mobile US stock down 1.4% premarket,0,bearish
TransDigm trades lower post mixed Q4 results; guides FY20 below consensus,0,bearish
Twitter -3.5% in pullback after double-digit gain,0,bearish
Twitter stock falls after downgrade,0,bearish
Tyson Foods's stock falls 1.6% premarket after Q1 results,0,bearish
Tyson stock slips after sales miss,0,bearish
Uber Shares Tumble 6% In Premarket As London Again Revokes Operating License https://t.co/rwgO8ouPtq,0,bearish
Ubiquiti slides amid revenue shortfall,0,bearish
Unilever Plunges 8% After Disappointing Guidance Update,0,bearish
UPDATE 2-China's Pinduoduo posts bigger loss as costs surge; shares tumble,0,bearish
"Urban Outfitters shares plunge on profit, sales miss",0,bearish
Urban Outfitters stock down 9% after Q3 results,0,bearish
"Urban Outfitters stock tanks after Q3 profit, sales misses",0,bearish
VF Corp. shares slide 1.9% premarket,0,bearish
Wayfair stumbles after Citron takes another whack,0,bearish
Whirlpool -2% after large recall in U.K.,0,bearish
Why ADMA Biologics Is Tumbling 13.5% Today,0,bearish
"WWE shares plunged, erasing more than $1 billion in market value, after CEO Vince McMahon ousted two of the company... https://t.co/nj8uvTfqYp",0,bearish
"WWE's stock plunges toward 21-month low after sales miss, 'considerable uncertainty' in outlook",0,bearish
Xeris Pharma launches equity offering; shares down 3% after hours,0,bearish
Yum Brands -3% after profit miss,0,bearish
Yum Brands' stock tumbles as coronavirus and Pizza Hut's weak sales expected to hit 2020 results,0,bearish
Zoom shares get whacked over privacy concerns #economy #MarketScreener https://t.co/nhvqnJfysH https://t.co/sGId3aQEuy,0,bearish
$AAL $DAL $UAL - United +18% leads big bounce in airlines https://t.co/Bi0wI3Qc83,1,bullish
$ACB - Aurora Cannabis sets early conversion price; shares tick higher https://t.co/VvLbYjQbsc,1,bullish
$ACB (+0.4% pre) Aurora Cannabis sets early conversion price - SA https://t.co/3CJO7WKWyx,1,bullish
"$ADRO - Aduro adds to rally as bargain hunters move in, shares up 18% https://t.co/LJGEhTKbha",1,bullish
$AGIO (+2.3% pre) Agios Pharma higher amid new vorasidenib progress - SA https://t.co/UFqFZoyHTI,1,bullish
$AIHS reversal is taking place. Could pop over 70c.,1,bullish
$AKCA (+1.0% pre) Akcea and Ionis $IONS launch late-stage AKCEA-TTR-LRx study - SA https://t.co/2uyAbK08j0,1,bullish
$AKER - Akers Biosciences up 62% on advancement of COVID-19 vaccine https://t.co/1a5Q8svZz1,1,bullish
$AMC - AMC Entertainment rallies after big Frozen 2 weekend https://t.co/mJNeMgGkIB,1,bullish
$AMT - American Tower +2.1% after Wells upgrade to Overweight https://t.co/GtgsMNud41,1,bullish
"$AMTD (+1.3% pre) Charles Schwab $SCHW to buy TD Ameritrade in $26 billion all-stock deal - Reuters

https://t.co/KGPqP2jfkW",1,bullish
"$ANAB (+11.8% pre) Form SC 13G ANAPTYSBIO, INC Filed by: TANG CAPITAL PARTNERS LP

https://t.co/n2fsglvR85",1,bullish
$ANGO - AngioDynamics +4% premarket on Q3 beat; 2020 guidance withdrawn https://t.co/BqOiDItlb7,1,bullish
"$APRN (+7.7% pre) D. E. Shaw & Co., INC. Shows 5.2% Stake in Blue Apron - SI

https://t.co/O7Z7TCLULv",1,bullish
$AQST (+13.1% pre) Aquestive Therapeutics (AQST) Confirms FDA Approval for Exservan Oral Film - SI https://t.co/v1NbWysR1p,1,bullish
$ARWR - Arrowhead Pharma up 5% after Medicines Co. sale https://t.co/jT9j7V6AdL,1,bullish
"$BABA (+0.9% pre) India’s Paytm Secures $1 Billion Investment From SoftBank, Ant Financial - WSJ https://t.co/te2gKEhrdY",1,bullish
$BB keeps going higher on volume.,1,bullish
$BIG - Shorts fried as Big Lots jumps 26% post-results https://t.co/3ysho6bhAo,1,bullish
"$BIMI - BOQI Medical latest to capture coronavirus money flow, up 44% https://t.co/bAQX4nKz2g",1,bullish
"$BLMN $EAT $SBUX - Restaurants stocks break higher, analysts reel in near-term expectations https://t.co/fOjVVJdfF0",1,bullish
$BLRX - BioLineRx up big ahead of key data readout https://t.co/umTYO3kqxV,1,bullish
"$BNGO $PLAG $PYX - TSLA, INO among premarket gainers https://t.co/0NTkekIKKF",1,bullish
"$BZH (+0.0% pre) Beazer Homes Announces Preliminary Operating Results - BW

https://t.co/k8WmDPkaeC",1,bullish
$CAMT - Camtek surge 8% as Q1 shipments in-line with guidance https://t.co/hJtWmuE9GD,1,bullish
"$CANF - Can-Fite up 22% premarket on ""positive"" Namodenonson data in NASH https://t.co/iV5errVN6S",1,bullish
$CCL $RCL $NCLH - Saudis take stake in Carnival Corp. - shares up 27% https://t.co/N6fXBcFuEV,1,bullish
"$CERN (+0.9% pre) VA hits pause on Cerner EHR rollout amid coronavirus crisis - HealthCare IT

https://t.co/sJTM4qOf6Q",1,bullish
"$CGC (+3.7% pre) Canopy Growth (CGC) Announces Health Canada Licence for State-Of-The-Art Beverage Facility - SI

https://t.co/ipwGAQXP9O",1,bullish
"$CLR (+4.3% pre) Continental Resources suspends dividend amid coronavirus woes - Reuters

https://t.co/tqpAqQbJR1",1,bullish
$CMTL - Comtech +18.5% after $9M Army order https://t.co/8mXFWsczTZ,1,bullish
$CMTL $CMTL $CHL - Comtech +14.5% after order from top Chinese carrier https://t.co/4cqV5fnS1O,1,bullish
"$CNA - CNA +6.8% after dividend boost, Q4 beat https://t.co/v1mYBBWCLX",1,bullish
$CODX - Co-Diagnostics up 36% on coronavirus test sales https://t.co/9n04iW4k0X,1,bullish
$CY (+1.7% pre) Infineon Technologies $INFN : announces final regulatory approval for acquisition of Cypress Semico… https://t.co/PJDZnNMXdG,1,bullish
$DDS $M $KSS - Department store stocks bounce off lows https://t.co/Kk4vN35Ms1,1,bullish
$DIS (+0.6% pre) “Frozen 2” Walt Disney Animation Studios’ Highest Grossing Debut Ever https://t.co/SksjdnI6s7,1,bullish
$DKS - Dick's Sporting Goods +2% after BAML upgrade https://t.co/e8IUnAUiuk,1,bullish
$DVA - DaVita Q4 earnings up 51%; shares up 4% after hours https://t.co/CDXnnSXb3d,1,bullish
$EBAY - EBay +6% after selling StubHub https://t.co/Ygks1CTWVq,1,bullish
"$EBAY (+4.5% pre) EBay Nears Deal to Sell StubHub to Viagogo for Roughly $4 Billion - WSJ

https://t.co/q2yt7uxGo7",1,bullish
"$EE (+0.0% pre) El Paso Electric and IIF Move Towards Final Steps in Acquisition Process - CTFN

https://t.co/n6sVkgYTNE",1,bullish
$EGRX - Eagle Pharma set to refile Ryanodex NDA; shares ahead 5% https://t.co/7mTlIJa4w1,1,bullish
$ENDV - Endonovo up 35% on SofPulse collaboration https://t.co/rawjiFBbti,1,bullish
$ENLC - EnLink Midstream rallies on back of Devon Energy's STACK partnership https://t.co/shC2xdm3Jo,1,bullish
$ENOB - Enochian Bio +18% premarket on acquiring exclusive license for HBV https://t.co/9SXw58tWGV,1,bullish
$FIZZ - National Beverage +4% as analysts keep scrambling https://t.co/JoctxfxaLB,1,bullish
"$FLS (+3.1% pre) Flowserve (FLS) Withdraws 2020 Full Year Guidance - SI

https://t.co/mVuniyUe3Q",1,bullish
$GCI - Gannett +57% after firing off poison pill https://t.co/n0FIGLJWuh,1,bullish
"$GCI (+100.0% pre) Gannett adopts poison pill, stock soars after closing at record low - MW

https://t.co/0fMpaiyYAc",1,bullish
"$GE (+0.3% pre) GE brings in shipper Maersk's CFO as finance head - Reuters

https://t.co/wLBOZIdjJu",1,bullish
$GNMK - GenMark Q1 revenue up big on COVID-19 boost; shares up 29% after hours https://t.co/o7VmZuMMqc,1,bullish
